gvkey,fyear,Hole_opening,Hole_closing,Non_hole
179204,2008,-0.5493144,-0.7838397,-0.4882461
179204,2009,-0.5851184,-0.8327655,-0.5005542
179204,2010,-0.5048818,-0.7542883,-0.4974162
179204,2011,-0.5862607,-0.8445829,-0.50687
179210,2008,-0.4917313,-0.7737889,-0.4868847
179210,2009,-0.5753543,-0.7977213,-0.4915418
179210,2010,-0.0819838,-0.5620962,-0.4802327
179210,2011,-0.4060802,-0.4534971,-0.4716393
179231,2007,-0.5205705,0.5854327,4.010416
179231,2008,-0.5471593,0.0600541,4.113337
179231,2009,-0.5851184,-0.3808306,3.462636
179231,2010,-0.5863758,-0.5694652,3.592492
179234,2012,-0.5318639,0.0770734,3.425111
179234,2013,-0.5717015,-0.1645743,3.372349
179234,2014,-0.5715191,-0.1728504,3.395005
179234,2015,-0.5622802,-0.0877475,2.494937
179234,2016,-0.5714952,0.4038853,2.688621
179234,2017,-0.5071046,0.3541273,2.66225
179234,2018,-0.4709514,0.8806577,2.367209
179234,2019,-0.5478855,0.3729669,1.904542
179234,2020,-0.5837963,-0.0876002,1.753769
179236,2009,0.0649023,-0.2991019,-0.2942532
179238,2008,0.9340385,-0.6327801,-0.4734018
179238,2009,-0.5200025,-0.4054401,-0.4891182
179249,2008,-0.1221047,-0.5150332,-0.4642668
179249,2009,2.206546,0.7072961,-0.3987291
179249,2010,0.8936241,0.6810644,-0.384099
179249,2011,0.6581184,0.1577797,-0.4410317
179249,2012,-0.3309916,0.5213077,-0.3860993
179249,2013,-0.0796305,0.9073913,-0.3514421
179249,2014,-0.2417326,0.4803844,-0.4338131
179249,2015,0.2595792,0.1935607,-0.4896694
179249,2016,0.1671517,0.1270132,-0.5050743
179249,2017,0.524902,1.305554,-0.3745408
179249,2018,-0.3707581,0.3099569,-0.4721251
179249,2019,1.558945,3.229863,-0.220194
179249,2020,-0.2750396,0.2296076,-0.4727015
179253,2008,-0.4862766,-0.4950767,-0.2914044
179253,2009,-0.5851184,-0.6840465,-0.3143229
179254,2008,1.504036,0.6505744,-0.4532872
179256,2008,-0.2974164,0.6722142,-0.1805546
179258,2008,-0.2984284,0.9040487,-0.3173162
179258,2009,-0.3428675,0.468546,-0.3532883
179263,2009,-0.5851184,-0.8390615,-0.5049089
179263,2010,-0.5512473,-0.8342812,-0.5073584
179281,2008,-0.4358622,-0.3345106,-0.2181487
179288,2008,-0.5169665,-0.675162,-0.467912
179288,2009,-0.569794,-0.7816032,-0.4911631
179288,2010,-0.0834363,-0.4870892,-0.4696642
179288,2011,-0.0718626,-0.5669137,-0.4900517
179288,2012,-0.4901154,-0.7028352,-0.5083376
179288,2013,-0.1508511,-0.5740785,-0.5217599
179288,2014,-0.0198296,-0.6373329,-0.5679896
179288,2015,0.1041995,-0.4108981,-0.6073877
179288,2016,-0.0952594,-0.3871918,-0.6151003
179288,2017,0.0615309,-0.5563586,-0.6246194
179288,2018,0.1193466,-0.4459974,-0.6643583
179288,2019,-0.0732356,-0.5687978,-0.6596038
179288,2020,0.5850147,-0.1439473,-0.6767021
179298,2008,1.383011,5.069288,3.596331
179298,2009,-0.5851184,1.268973,3.462636
179298,2010,-0.2985777,3.223109,3.592492
179298,2011,-0.3435262,3.403733,3.664022
179298,2012,-0.2187932,3.132519,3.725059
179298,2013,2.474419,1.947267,4.059589
179298,2014,-0.0107908,1.717615,2.916161
179298,2015,-0.5166813,1.481158,3.065432
179298,2016,-0.5807057,0.0017134,2.366385
179298,2017,-0.5597265,1.066854,2.245877
179298,2018,0.9759216,3.415837,2.244455
179298,2019,0.3457443,2.826966,1.590037
179298,2020,-0.461769,2.778199,1.946749
179299,2008,-0.4037778,0.1756733,-0.271202
179299,2009,-0.3830812,0.3912798,-0.2834232
179299,2010,-0.4482342,0.1801508,-0.2681984
179299,2011,-0.5858366,-0.0326415,-0.2745228
179299,2012,-0.4454649,0.2354772,-0.2635776
179299,2013,-0.3838745,-0.1495377,-0.292966
179299,2014,-0.4371059,-0.1968625,-0.3586409
179303,2010,0.1305225,-0.5978398,-0.466024
179303,2011,-0.4579332,-0.400935,-0.4727951
179303,2012,-0.521792,-0.5870827,-0.4890645
179305,2008,0.2861586,-0.2882005,-0.2275033
179313,2008,0.4278896,-0.2886113,-0.4502129
179313,2009,-0.3244644,-0.7230554,-0.4932837
179313,2010,-0.4063165,-0.7880255,-0.4961636
179313,2011,-0.5003225,-0.683324,-0.4808854
179313,2012,-0.2887753,-0.6139312,-0.4726257
179313,2017,-0.5618866,-0.8280994,-0.5895754
179313,2018,-0.2617848,-0.4820768,-0.5889796
179313,2019,-0.5766804,-0.8692281,-0.6304851
179342,2007,-0.3828712,-0.6207307,-0.3795646
179342,2008,0.8017377,1.435272,0.0976678
179342,2009,0.1283369,1.181655,0.0166751
179342,2010,4.010139,2.879472,0.0823215
179342,2011,0.6309584,1.149702,-0.020256
179342,2012,0.5301446,0.964096,0.0648745
179342,2013,-0.5623178,-0.3453691,0.0431018
179357,2011,-0.5252777,-0.7936206,-0.5069896
179360,2008,0.5011855,-0.0026203,-0.4232032
179360,2009,1.040763,1.070842,-0.3608996
179360,2010,0.7017873,0.765334,-0.3712212
179360,2014,-0.3044339,-0.4634606,-0.411714
179360,2015,-0.5561243,-0.0551814,-0.4016246
179361,2007,-0.2922343,2.112004,4.189687
179361,2008,-0.5442176,-0.1515608,3.103919
179361,2009,-0.5812744,0.8730879,3.462636
179361,2010,-0.559343,0.444086,3.592492
179361,2011,-0.589059,-0.3350708,3.664022
179361,2012,-0.5817986,-0.1171864,3.725059
179361,2013,-0.5236596,-0.1638092,3.87887
179361,2014,-0.5711426,-0.4145368,3.723988
179361,2015,-0.5642931,-0.5604259,3.108102
179372,2009,0.7833168,-0.5942499,-0.4826429
179372,2010,-0.1868558,-0.7993844,-0.501487
179372,2011,-0.4454224,-0.805828,-0.5088627
179372,2012,-0.5288197,-0.8170067,-0.5139657
179372,2013,-0.5234547,-0.8085759,-0.5327948
179372,2014,-0.4930259,-0.8680182,-0.5863982
179372,2015,-0.5031003,-0.8992841,-0.6309846
179372,2016,-0.4378533,-0.863129,-0.6419883
179372,2017,-0.4680184,-0.7928247,-0.6478562
179372,2018,-0.3653584,-0.8153701,-0.6770828
179372,2019,-0.1241073,-0.820924,-0.6781269
179372,2020,-0.4518316,-0.9082819,-0.7037708
179378,2007,-0.5453622,-0.2986321,-0.0104332
179378,2008,-0.5000933,-0.0324485,0.0566042
179378,2009,-0.536906,-0.4577848,-0.1544472
179380,2008,-0.5305893,-0.5223732,-0.3144176
179380,2009,-0.5209517,-0.6311686,-0.3232217
179380,2010,-0.5592318,-0.6247466,-0.291175
179380,2011,-0.593098,-0.4853973,-0.3304774
179380,2012,-0.5735874,-0.489078,-0.3682434
179386,2008,-0.5507841,-0.7792487,-0.4845131
179386,2009,-0.5668972,-0.6921445,-0.4841577
179386,2010,-0.5363606,-0.8399532,-0.5048141
179386,2011,-0.1775107,-0.5413392,-0.478813
179386,2012,-0.5211819,-0.6579897,-0.4909675
179386,2013,-0.4744286,-0.6622661,-0.5079662
179386,2014,-0.5196822,-0.7013979,-0.5565226
179386,2015,-0.5250885,-0.7939106,-0.5927505
179386,2016,-0.3667151,-0.4334712,-0.581537
179386,2017,-0.3353699,-0.417765,-0.590331
179390,2007,0.3760989,0.0679217,-0.4511254
179405,2008,-0.5498101,-0.7817139,-0.4867969
179405,2009,-0.5616092,-0.8341045,-0.5044924
179405,2010,-0.4752878,-0.7942939,-0.5030918
179417,2008,-0.4740428,-0.765723,-0.4871482
179417,2009,-0.0436705,-0.6854526,-0.4940031
179417,2010,-0.5773152,-0.7312031,-0.4993733
179417,2011,-0.5099033,-0.7337236,-0.502247
179417,2012,-0.2138373,-0.7361838,-0.508783
179417,2013,0.6920593,-0.5282655,-0.4972931
179417,2014,-0.3185712,-0.6902661,-0.5551606
179417,2015,-0.3898978,-0.6024143,-0.5936376
179417,2016,-0.5595108,-0.7933698,-0.6206086
179417,2017,-0.0702539,-0.7335865,-0.6286811
179417,2018,-0.5338411,-0.8005709,-0.6509292
179428,2007,-0.5538852,-0.8055936,-0.4147294
179428,2008,-0.5542125,-0.7691589,-0.3073467
179428,2009,-0.5731301,-0.5447875,0.5556781
179428,2010,-0.5739265,-0.6331739,0.2235472
179428,2011,-0.4490505,-0.4378951,0.7655798
179428,2012,-0.5829671,-0.696568,0.4154745
179428,2013,-0.2428391,-0.1271706,0.8175367
179428,2014,-0.5692492,-0.4040477,0.8239485
179437,2008,2.190191,0.2418623,-0.4365543
179437,2009,0.2855146,0.0852667,-0.4567039
179437,2010,0.5383114,-0.1066201,-0.433301
179437,2011,0.410908,0.0174915,-0.3763889
179437,2012,0.4542468,0.825224,-0.3729402
179437,2013,-0.1853187,0.6407477,-0.4116367
179437,2014,-0.2392239,0.1851502,-0.4522218
179437,2015,0.3970921,0.3227749,-0.5021775
179437,2016,0.2910678,0.5633985,-0.4857952
179437,2017,0.2649831,0.1233377,-0.5482026
179437,2018,-0.4475945,-0.0049862,-0.5913132
179437,2019,-0.2545289,-0.54519,-0.6055815
179437,2020,-0.0723947,0.190919,-0.6006443
179438,2011,1.265358,0.3886448,0.9858115
179438,2012,-0.5789073,-0.4102116,1.038084
179438,2013,-0.5721514,-0.5395534,0.7468498
179438,2014,-0.5403996,-0.5309222,0.7184613
179438,2015,-0.5642931,-0.7357207,1.46905
179441,2008,3.560068,0.7660093,-0.3803828
179441,2009,-0.0164329,0.3588054,-0.4344757
179441,2010,0.2248736,0.2521912,-0.3940412
179441,2011,1.623099,1.365804,-0.3901783
179441,2012,-0.5111422,-0.7303631,-0.498782
179441,2013,-0.448164,-0.7686208,-0.5271869
179441,2014,-0.3196775,-0.719981,-0.5639476
179441,2015,-0.4779229,-0.6881434,-0.5845005
179441,2016,-0.4156977,-0.6025727,-0.5592704
179441,2017,0.4482542,0.1185803,-0.5141503
179441,2018,0.1360575,0.3085295,-0.5253129
179441,2019,-0.469532,-0.2935416,-0.5018679
179447,2008,-0.4169621,-0.6229993,-0.4660235
179447,2009,1.233173,0.1170236,-0.4626112
179447,2010,-0.5357236,-0.3593017,-0.4814461
179447,2011,-0.2466138,-0.3139034,-0.4656613
179447,2012,0.0881974,0.2347895,-0.4481699
179447,2013,0.4480686,0.0857384,-0.4565905
179447,2014,0.0416166,-0.2153188,-0.536796
179447,2015,2.916461,0.6495284,-0.5553592
179447,2016,0.7449912,-0.0180084,-0.6026832
179447,2017,0.2987891,-0.1476485,-0.6194714
179447,2018,-0.245301,-0.4103167,-0.6512815
179447,2019,-0.1611379,-0.5363789,-0.6606092
179457,2008,-0.5518157,-0.785753,-0.4882901
179457,2009,-0.545611,-0.692952,-0.3717297
179457,2010,-0.4701793,-0.387489,-0.3726694
179457,2011,-0.0478648,0.7533785,-0.3054493
179457,2012,-0.5622474,-0.5837458,-0.3518046
179470,2008,-0.5390123,-0.6947089,-0.2934246
179503,2008,-0.5470048,-0.6351693,-0.4687464
179503,2009,-0.5413613,-0.8256555,-0.5003648
179508,2008,-0.4611946,-0.7775989,-0.487763
179508,2009,-0.2105216,-0.7494746,-0.4882095
179508,2010,-0.3531537,-0.7243969,-0.4807807
179519,2004,0.2633536,-0.2812402,-0.4602782
179519,2008,-0.4201775,-0.5716949,-0.4395847
179519,2010,0.0189974,-0.4172089,-0.4554164
179519,2011,-0.2117935,-0.4646605,-0.466538
179521,2008,-0.4825935,-0.7602724,-0.4842935
179521,2009,-0.452138,-0.7597231,-0.4938895
179521,2010,-0.5779787,-0.8030159,-0.4999604
179521,2011,-0.5884693,-0.8449917,-0.4855483
179521,2012,-0.5713782,-0.7445752,-0.4822623
179521,2013,-0.2812842,-0.8322874,-0.4533795
179521,2014,-0.4774448,-0.8227983,-0.5337206
179521,2015,-0.5642931,-0.8741519,-0.5877384
179521,2016,-0.5771369,-0.868567,-0.609592
179521,2017,-0.5691308,-0.901161,-0.6258474
179521,2018,-0.3522535,-0.8428384,-0.655112
179521,2019,-0.3176489,-0.7577583,-0.6384512
179534,2007,-0.3773141,-0.6194028,-0.4650633
179534,2008,-0.5406528,-0.6198032,-0.4542973
179534,2009,-0.5851184,-0.7643925,-0.4714342
179534,2010,-0.5340031,-0.6150309,-0.4508367
179534,2011,-0.5567287,-0.6097561,-0.4585274
179534,2012,-0.5272973,-0.3635668,-0.4370353
179534,2013,-0.3120276,-0.5110597,-0.4648667
179534,2014,-0.5064427,-0.5210494,-0.4962443
179534,2015,-0.519338,-0.6282247,-0.5413874
179534,2016,-0.5758927,-0.4675058,-0.5180048
179534,2017,-0.5305159,-0.4101952,-0.517173
179534,2018,-0.1638092,-0.0880072,-0.5388299
179534,2019,-0.5421654,-0.539975,-0.592975
179534,2020,-0.4689256,-0.6550614,-0.6187839
179543,2009,-0.5281342,-0.797868,-0.498623
179543,2011,-0.5893342,-0.7446652,-0.4145688
179543,2012,-0.56441,-0.3323008,-0.3271059
179543,2013,-0.5721514,-0.7868634,-0.468756
179577,2008,-0.4556042,-0.4501133,-0.4293956
179577,2009,-0.4128109,-0.22701,-0.4221689
179577,2010,-0.0900835,0.070216,-0.3775231
179577,2011,-0.1493583,-0.2345165,-0.4296733
179577,2012,0.215197,0.3506666,-0.3750456
179577,2013,-0.1650646,1.134011,-0.3109204
179577,2014,-0.0829981,0.9990295,-0.3902739
179577,2015,-0.1080905,2.92439,-0.3098984
179577,2016,2.683439,3.260666,-0.3046281
179577,2017,0.6293343,1.373729,-0.4044841
179577,2018,0.0568857,-0.5060844,-0.6172466
179577,2019,2.393919,-0.3859334,-0.632148
179577,2020,-0.5895945,-0.5026489,-0.6738062
179583,2010,1.535448,1.64367,-0.0402724
179583,2011,0.6931829,1.919363,-0.0546896
179583,2012,-0.442344,1.035347,-0.0663525
179583,2013,-0.0964893,0.8962384,-0.0633129
179583,2014,-0.1911166,2.258792,0.004523
179583,2015,0.1815203,2.024803,-0.0471834
179583,2016,-0.453837,0.7277287,-0.0991871
179583,2017,-0.4232514,1.721277,-0.00058
179583,2018,-0.2307117,0.6610591,-0.1727241
179583,2019,-0.2657395,0.5750356,-0.2189179
179586,2008,-0.3960917,1.197857,4.075874
179586,2009,0.3521761,1.410249,3.462636
179586,2010,-0.5591765,1.869368,3.592492
179586,2011,-0.4047075,0.463276,3.664022
179586,2012,-0.5109173,0.7314976,3.725059
179586,2013,-0.5520904,0.119412,4.037022
179596,2008,-0.5320935,-0.7309234,-0.413629
179596,2009,-0.543193,-0.7291861,-0.4203134
179596,2010,-0.4517709,-0.7824452,-0.451463
179596,2011,-0.1298725,-0.7024533,-0.4426657
179596,2012,-0.2857456,-0.6536837,-0.4404769
179596,2013,-0.5264186,-0.7498178,-0.4232143
179596,2014,-0.3656723,-0.4354748,-0.4757707
179597,2009,-0.3566349,-0.6859901,-0.4901407
179597,2010,-0.4487887,-0.6808338,-0.4970639
179597,2011,0.4339311,-0.3934062,-0.4934393
179597,2012,-0.2890934,-0.6946666,-0.5032359
179597,2013,0.203401,-0.4034468,-0.5095491
179597,2015,1.3199,0.2371271,-0.5350003
179597,2016,0.4716257,0.2308294,-0.5576366
179597,2017,0.64914,-0.0971731,-0.5877807
179597,2018,-0.1464601,0.2490856,-0.6038616
179597,2019,-0.1744526,0.3716645,-0.5913509
179605,2008,-0.5542125,-0.5358946,1.200983
179605,2009,-0.5851184,-0.6535034,0.8698251
179605,2010,-0.5863758,-0.7028672,0.6988922
179605,2011,-0.593098,-0.6709661,0.8483958
179605,2012,-0.5618837,-0.2645556,1.163521
179605,2013,0.4004613,-0.7437444,0.2671471
179605,2014,1.508167,-0.5685461,1.398219
179605,2015,-0.5599039,-0.7501132,1.342948
179605,2016,-0.5298805,-0.4248843,0.7498851
179621,2008,-0.5405977,-0.7841914,-0.4880705
179621,2009,-0.5793951,-0.8382362,-0.5048711
179621,2010,-0.1237879,-0.7914796,-0.5048532
179621,2011,-0.3968959,-0.762324,-0.5069896
179621,2012,-0.5250496,-0.7895065,-0.5094308
179621,2013,-0.4438281,-0.7600207,-0.5240663
179621,2014,-0.5445152,-0.8423362,-0.5822684
179621,2015,-0.5184351,-0.8547888,-0.625041
179621,2016,-0.5532674,-0.8711581,-0.6330256
179621,2017,-0.009996,-0.5478254,-0.5895281
179621,2018,-0.5730276,-0.9202217,-0.6780074
179621,2019,-0.0623998,-0.8342797,-0.6739891
179621,2020,-0.2329179,-0.6418288,-0.6810459
179624,2009,0.9606432,-0.4870556,-0.4827944
179624,2010,-0.1437467,-0.5455133,-0.4949111
179624,2011,-0.4991072,-0.797554,-0.5080656
179624,2012,-0.5066366,-0.8063504,-0.5143706
179624,2013,-0.4204683,-0.6987967,-0.528227
179624,2014,-0.4071525,-0.8034745,-0.5825319
179624,2015,-0.4412201,-0.8383323,-0.6289442
179624,2016,-0.5389829,-0.8015808,-0.6400744
179624,2017,-0.524996,-0.9003327,-0.6519179
179624,2018,-0.0063779,-0.7770338,-0.6750134
179624,2019,-0.3246361,-0.7362626,-0.6744918
179648,2010,2.472221,2.448048,-0.2178222
179657,2008,-0.5136974,-0.7744457,-0.4878509
179657,2009,-0.5032234,-0.7920817,-0.5019174
179657,2010,-0.4210012,-0.8489212,-0.5069278
179657,2011,-0.4084243,-0.7987997,-0.50962
179657,2012,-0.2351259,-0.6422368,-0.5027095
179657,2013,-0.545471,-0.854818,-0.5324782
179657,2014,-0.5818146,-0.8908925,-0.5839818
179657,2015,-0.5642931,-0.8961668,-0.627791
179657,2016,-0.5821217,-0.8581229,-0.6322787
179657,2017,-0.519135,-0.8543671,-0.6322705
179657,2018,-0.5858408,-0.8553057,-0.6601754
179657,2019,-0.5716238,-0.8246098,-0.6518311
179657,2020,-0.5194121,-0.5609313,-0.5509714
179660,2008,-0.5504417,-0.783572,-0.4881144
179660,2009,-0.5851184,-0.8323615,-0.5044924
179660,2010,-0.5863758,-0.8647339,-0.4905663
179660,2011,-0.3167446,-0.8355255,-0.510138
179662,2008,-0.5504751,-0.7276391,-0.4817023
179662,2009,-0.3695182,-0.6921954,-0.4980171
179666,2009,1.486325,0.6816573,-0.2602484
179666,2010,0.0605195,1.06333,-0.0956588
179666,2011,-0.1730601,0.8360454,-0.0874095
179666,2012,-0.3707029,0.3494498,-0.0402771
179666,2013,-0.1250897,1.07582,-0.0206656
179666,2014,-0.2933748,0.738113,-0.0366877
179666,2015,-0.4810797,0.6020753,0.0420146
179666,2016,0.5363939,1.859864,0.032312
179666,2017,-0.3561442,-0.1007936,-0.1133633
179666,2018,-0.4930836,0.2157794,-0.1473631
179666,2019,-0.5397405,0.1305531,-0.1839987
179671,2012,-0.5799023,-0.6343518,1.007838
179671,2013,-0.5721514,-0.5281157,1.154916
179671,2014,-0.5818146,-0.6880273,1.183598
179671,2015,-0.5607917,-0.5649796,1.42567
179671,2016,-0.5821217,-0.7054425,2.078646
179671,2017,-0.5691308,-0.779644,1.96236
179671,2018,-0.5858408,-0.6780057,2.23675
179671,2019,-0.5766804,-0.5107436,2.763291
179671,2020,-0.5758045,0.3551295,3.139501
179686,2011,-0.5881791,-0.0470018,0.9491859
179686,2012,0.1881212,0.7064834,0.8271734
179686,2013,-0.4356835,0.1264093,0.8679175
179686,2014,-0.4905101,-0.5001355,0.6987786
179686,2015,-0.5587904,-0.5741835,1.269807
179686,2016,-0.5821217,-0.5924321,1.535425
179686,2017,-0.5619258,-0.177806,2.052332
179686,2018,-0.3661413,-0.4762124,2.169164
179686,2019,-0.4762002,0.0228651,2.380727
179686,2020,-0.5841829,-0.4103101,2.753984
179690,2009,-0.2191188,0.5824366,0.1116084
179690,2010,0.5569352,1.001716,0.1013447
179690,2011,-0.5053458,0.1735586,0.0128226
179690,2012,-0.2395498,0.4989531,0.0875487
179690,2013,-0.4326526,0.4002196,0.1733049
179690,2014,-0.0364375,0.4495927,0.1051334
179690,2018,-0.574194,-0.4459826,-0.0490891
179690,2019,-0.5766804,-0.6139126,-0.1767287
179690,2020,-0.5144593,-0.4028131,-0.1756295
179694,2007,0.5713555,-0.7080621,-0.4818084
179694,2008,0.1969559,-0.4269595,-0.4660674
179694,2009,-0.5083975,-0.7315969,-0.495745
179694,2010,-0.1678751,-0.2653527,-0.4694685
179694,2012,-0.3064659,-0.7052462,-0.4978103
179694,2013,-0.4193141,-0.7413182,-0.5184584
179694,2014,-0.4468067,-0.6941571,-0.5684729
179700,2008,0.560105,0.1816983,-0.4140682
179700,2009,0.089356,-0.0807265,-0.4454194
179700,2010,-0.2464058,-0.3181043,-0.4447697
179700,2011,0.3305312,0.172746,-0.4254489
179700,2012,-0.5529107,-0.0822383,-0.4199487
179700,2013,0.1383509,0.4367099,-0.3733763
179700,2014,-0.4232318,0.5094194,-0.3932614
179700,2015,0.6295396,1.318544,-0.4434514
179700,2016,-0.1265904,0.5405591,-0.4698772
179700,2017,0.0563799,0.6658199,-0.4700855
179738,2008,-0.506976,-0.7710446,-0.4873678
179738,2009,0.9581786,-0.550153,-0.4909359
179738,2010,0.0205458,-0.4777182,-0.4826204
179738,2011,-0.4688776,-0.6739684,-0.4977037
179738,2012,-0.0227893,-0.5466432,-0.4829911
179738,2013,0.0429633,-0.1135236,-0.4759468
179738,2014,-0.067794,-0.4581668,-0.5395199
179738,2015,-0.1180094,-0.4399212,-0.569952
179738,2016,-0.431132,-0.3183174,-0.5349031
179738,2017,-0.4950133,-0.5094279,-0.589103
179738,2018,-0.2483249,-0.2334072,-0.5807901
179738,2019,-0.0074324,0.2883978,-0.5325335
179738,2020,0.964605,1.036721,-0.5117158
179739,2008,1.380139,0.2054452,-0.2517461
179739,2009,1.076821,1.349123,-0.1448289
179739,2011,-0.1116986,0.6878848,-0.0848589
179739,2012,-0.403876,-0.4712377,-0.2916369
179741,2010,0.4032736,0.7311317,-0.1975856
179741,2011,-0.0820495,1.337827,-0.1202889
179741,2012,0.7843269,1.384882,-0.095667
179741,2013,-0.3962333,0.8188682,-0.0845687
179741,2014,-0.0396492,0.5870179,-0.0800512
179741,2015,-0.0129698,1.104967,0.2220961
179741,2016,0.7289802,1.442934,0.2822396
179741,2017,0.5083869,2.229444,0.378576
179741,2018,-0.1229789,1.401996,0.2929766
179741,2019,0.6001251,3.508871,0.449845
179741,2020,2.951374,3.38103,0.2058259
179783,2008,-0.0497912,-0.706674,-0.4618073
179783,2009,-0.5851184,-0.8052015,-0.488058
179808,2008,-0.537133,-0.7726948,-0.4846449
179808,2009,-0.4808233,-0.7535954,-0.4913903
179808,2010,-0.5827174,-0.8382452,-0.4969465
179808,2011,-0.564041,-0.8391607,-0.4888561
179808,2012,-0.4403996,-0.7995389,-0.500928
179808,2013,-0.5155702,-0.8220595,-0.4928158
179808,2014,-0.532293,-0.8237372,-0.5368838
179808,2015,-0.5405983,-0.8136043,-0.5968312
179808,2016,-0.5687051,-0.8081648,-0.608565
179808,2017,-0.5691308,-0.7860939,-0.6215495
179810,2008,0.1300129,-0.7174418,-0.4001021
179817,2008,-0.1731866,-0.5677871,-0.4710302
179817,2009,-0.5851184,-0.7331117,-0.498055
179817,2010,-0.5411838,-0.7468516,-0.4960853
179817,2011,-0.521925,-0.7249547,-0.4991384
179817,2012,-0.4620052,-0.5265058,-0.5015353
179817,2016,-0.3846971,-0.6713526,-0.6110858
179817,2017,-0.2256681,-0.4985755,-0.5775791
179817,2018,-0.3364615,-0.4714234,-0.6181272
179817,2019,-0.4683921,-0.6355148,-0.6504003
179817,2020,-0.4984438,-0.6227671,-0.664676
179818,2009,0.3951477,0.4686111,-0.3189048
179818,2010,0.3916555,0.694996,-0.2204056
179818,2011,2.503525,0.5024443,-0.2948482
179818,2012,1.00904,1.005967,-0.2193629
179818,2013,0.6965136,0.9741873,-0.2173044
179819,2008,0.9797418,0.6954255,-0.4219295
179819,2009,1.366537,1.220399,-0.4156557
179819,2010,0.4567039,1.095174,-0.4222237
179819,2011,0.0834726,1.398852,-0.4076342
179819,2012,1.059338,1.368394,-0.418491
179819,2013,1.340965,0.9801385,-0.3555576
179819,2014,-0.1815805,0.0752455,-0.4505083
179819,2015,-0.0598031,0.1986963,-0.4820403
179819,2016,-0.5382019,-0.2754046,-0.4794933
179819,2017,-0.3153586,0.1611015,-0.4136466
179819,2018,-0.445405,0.3727519,-0.4044517
179819,2019,0.2530033,1.339819,-0.3671795
179819,2020,-0.4154435,-0.0186657,-0.5010974
179834,2014,-0.2589125,-0.2192639,-0.3977867
179834,2015,0.0463856,0.0193768,-0.3236041
179834,2016,-0.5218977,-0.113372,-0.4093792
179834,2017,-0.5193925,-0.277828,-0.4456207
179834,2018,-0.3844073,0.2552551,-0.3650012
179834,2019,-0.5661325,-0.5369456,-0.5343122
179834,2020,-0.1156883,-0.0799915,-0.5644454
179840,2011,-0.1461275,-0.1503698,-0.4393977
179840,2012,-0.4085777,-0.3032263,-0.4549317
179840,2013,-0.54252,-0.5837835,-0.4871174
179840,2014,-0.3211945,-0.7597222,-0.5604768
179840,2015,-0.5642931,-0.8485731,-0.601799
179840,2016,-0.5581002,-0.80427,-0.6156604
179840,2017,-0.5650502,-0.8883951,-0.6303341
179840,2018,-0.3486553,-0.820153,-0.6515897
179840,2019,0.0158408,-0.6557682,-0.6520244
179840,2020,-0.5284017,-0.8919302,-0.678874
179841,2010,5.519587,0.9712886,-0.3691858
179841,2011,1.504499,0.1656363,-0.4275611
179841,2012,0.7573759,0.068699,-0.4710871
179841,2013,0.1193657,-0.3333035,-0.4579472
179841,2014,0.1599662,0.1268927,-0.3173862
179841,2015,-0.1695123,0.1866225,-0.4866089
179841,2016,0.4233747,-0.4811519,-0.5936272
179841,2017,0.1658723,-0.4156199,-0.6014299
179841,2018,1.837134,-0.043378,-0.4839251
179841,2019,0.1013889,0.1126653,-0.4037616
179841,2020,-0.5009013,-0.2142031,-0.4526312
179843,2008,1.122398,0.153898,-0.4285612
179843,2009,0.1158559,0.0028092,-0.4712449
179843,2010,-0.4902274,-0.5381255,-0.4831292
179843,2011,-0.3734608,-0.4395027,-0.48236
179843,2012,-0.4172378,-0.0307492,-0.4821003
179843,2013,-0.1112806,0.2119303,-0.4740474
179843,2014,-0.3848698,-0.6337698,-0.5608721
179843,2015,-0.3898868,-0.7445894,-0.598561
179843,2016,-0.4406097,-0.6392871,-0.5919467
179843,2017,-0.1377894,-0.4890883,-0.622683
179843,2018,1.10639,0.280071,-0.5658641
179843,2019,0.5354114,0.114051,-0.5909641
179843,2020,-0.0565376,-0.3816633,-0.6229267
179886,2008,0.7310798,-0.1367849,-0.4061629
179886,2009,-0.5775989,-0.2269385,-0.3601044
179886,2010,-0.5831559,-0.8183662,-0.4767099
179886,2011,-0.4688528,-0.3248287,-0.346937
179886,2012,4.285563,0.9109423,-0.3272274
179886,2013,-0.0482151,-0.2711658,-0.4622436
179886,2014,-0.5711671,-0.8978795,-0.5877602
179889,2008,0.8824271,1.166987,-0.1440585
179889,2009,-0.3865147,0.6867354,-0.1461164
179889,2010,-0.5639896,-0.4146307,-0.1912445
179889,2011,-0.2190635,0.9123443,0.0584152
179889,2012,-0.187574,0.6349885,-0.0692272
179889,2013,-0.5685437,-0.523966,-0.1978124
179889,2014,-0.5818146,-0.1743378,0.0129585
179889,2015,-0.4092174,-0.1794893,-0.0062437
179889,2016,-0.5479148,0.3421321,0.325139
179889,2017,-0.5271577,0.2811931,0.2499709
179889,2018,0.1826953,2.278512,0.3428621
179889,2019,0.6154557,3.508871,0.633954
179889,2020,0.0855755,3.38103,0.6611672
179925,2008,0.2763006,0.8937966,0.0020137
179925,2009,-0.4271503,0.7585478,0.0042925
179925,2010,-0.1287465,1.472197,0.1770852
179925,2011,-0.581883,-0.2649326,-0.077486
179925,2012,-0.4919302,0.0228838,0.010092
179925,2013,-0.3120787,0.4515028,0.0476243
179925,2014,-0.5335102,-0.4112947,-0.1121235
